LP,OutCome,TradeCcy,Side,TradeTime,ProductType,NearPrice,NearPriceShown,FarPrice,FarPriceShown,MissedFP
LP_5,LOST,AUD,BS,2021-04-06 21:41:07.989,SWAP,0.7663499999999999,0.7672699722199054,0.7662499999999999,0.7644306051165213,0.0
LP_5,LOST,EUR,BS,2021-04-05 07:52:25.178,SWAP,1.174525,1.174990787225902,1.174925,1.173967934797771,0.0
LP_5,LOST,EUR,BS,2021-04-05 11:03:55.699,SWAP,1.17518,1.176274480208798,1.17558,1.173885172425655,0.0
LP_5,LOST,EUR,SB,2021-04-05 14:22:02.680,SWAP,1.18067,1.180071673163426,1.18147,1.181234868345529,0.0
LP_5,LOST,EUR,SB,2021-04-05 14:58:26.541,SWAP,1.179865,1.178877900161825,1.180665,1.180799201640826,0.0
LP_5,LOST,EUR,BS,2021-04-06 07:09:08.006,SWAP,1.180135,1.180569675289823,1.180535,1.179134832691066,0.0
LP_5,LOST,EUR,SB,2021-04-06 12:19:54.525,SWAP,1.181245,1.181079985552635,1.182045,1.181814103122112,0.0
LP_5,LOST,EUR,SB,2021-04-06 13:26:18.643,SWAP,1.18297,1.182054407524698,1.18377,1.184115733696447,0.0
LP_5,LOST,EUR,BS,2021-04-06 15:14:29.207,SWAP,1.184555,1.184659613085608,1.184955,1.184289737980535,0.0
LP_5,LOST,EUR,SB,2021-04-06 15:14:32.561,SWAP,1.184345,1.183847899108915,1.185145,1.185021160708128,0.0
LP_5,LOST,EUR,SB,2021-04-06 20:55:42.152,SWAP,1.1875,1.187128884227335,1.1883,1.188156383830163,0.0
LP_5,LOST,EUR,SB,2021-04-06 22:57:20.814,SWAP,1.187155,1.185480910197902,1.187955,1.189013495405375,0.0
LP_5,LOST,GBP,BS,2021-04-05 07:53:15.326,SWAP,1.383835,1.386944528867724,1.383735,1.381241839013452,0.0
LP_5,LOST,GBP,SB,2021-04-05 09:15:08.820,SWAP,1.386085,1.38557950487535,1.386385,1.386917732261345,0.0
LP_5,LOST,GBP,BS,2021-04-05 13:12:10.771,SWAP,1.387595,1.388123812793893,1.387495,1.386865084658665,0.0
LP_5,LOST,GBP,BS,2021-04-05 13:28:01.176,SWAP,1.3882,1.388519184328978,1.3881,1.387545659164404,0.0
LP_5,LOST,GBP,BS,2021-04-05 14:38:18.520,SWAP,1.389785,1.390357543263389,1.389685,1.388910603259019,0.0
LP_5,LOST,GBP,SB,2021-04-05 21:55:45.967,SWAP,1.390555,1.389465527674478,1.390855,1.391581351739435,0.0
LP_5,LOST,GBP,SB,2021-04-06 08:16:02.120,SWAP,1.38608,1.383576048743081,1.38638,1.388654718357436,0.0
LP_5,LOST,GBP,SB,2021-04-06 10:53:16.356,SWAP,1.38343,1.382647484559663,1.38373,1.384531683916165,0.0
LP_5,LOST,GBP,BS,2021-04-06 19:51:17.719,SWAP,1.382685,1.384198049021035,1.382585,1.380707473989915,0.0
LP_5,LOST,GBP,BS,2021-04-06 20:15:49.782,SWAP,1.38313,1.384391434768706,1.38303,1.38184471789444,0.0
LP_5,LOST,GBP,BS,2021-04-06 20:21:12.175,SWAP,1.383195,1.384114554839316,1.383095,1.382083077461927,0.0
LP_5,LOST,GBP,SB,2021-04-06 21:26:40.271,SWAP,1.382345,1.38070510743407,1.382645,1.383889171577617,0.0
LP_5,LOST,USD,BS,2021-04-05 09:20:34.051,SWAP,110.612,110.6269024068737,110.562,110.5790528843499,0.0
LP_5,LOST,USD,SB,2021-04-05 12:19:32.932,SWAP,110.502,110.4353293195279,110.492,110.5705037146706,0.0
LP_5,LOST,USD,SB,2021-04-05 13:42:09.617,SWAP,110.3905,110.3047577865412,110.3805,110.4939112801924,0.0
LP_5,LOST,USD,SB,2021-04-05 15:21:13.974,SWAP,110.0745,110.0600597417847,110.0645,110.1203365798814,0.0
LP_5,LOST,USD,BS,2021-04-05 15:39:17.665,SWAP,110.0905,110.1086055776427,110.0405,110.0594463553356,0.0
LP_5,LOST,USD,BS,2021-04-05 20:22:56.313,SWAP,110.2315,110.2717054167048,110.1815,110.1600928160364,0.0
LP_5,LOST,USD,SB,2021-04-06 08:30:00.496,SWAP,110.3425,110.3269814311194,110.3325,110.3834572996719,0.0
LP_5,LOST,USD,BS,2021-04-06 14:13:56.204,SWAP,109.846,109.8547728072355,109.796,109.817628028795,0.0
LP_5,LOST,USD,SB,2021-04-06 15:28:29.609,SWAP,109.81,109.7388433583713,109.8,109.9082925634676,0.0
LP_5,LOST,USD,BS,2021-04-06 19:45:00.855,SWAP,109.861,109.9440069286799,109.811,109.7866104919105,0.0
LP_5,LOST,USD,SB,2021-04-06 22:35:17.871,SWAP,109.7295,109.6949985958543,109.7195,109.8205700367057,0.0
LP_6,LOST,AUD,BS,2021-04-05 08:09:22.677,SWAP,0.7618449999999999,0.7620067981770104,0.7617449999999999,0.7614951897336452,0.0
LP_6,LOST,AUD,BS,2021-04-05 08:52:17.548,SWAP,0.7623599999999999,0.7631426091497311,0.7622599999999999,0.7614645989499662,0.0
LP_6,LOST,AUD,SB,2021-04-05 14:10:06.384,SWAP,0.7649699999999999,0.7648830239378518,0.7652699999999999,0.7653728418825934,0.0
LP_6,LOST,AUD,BS,2021-04-05 17:39:56.495,SWAP,0.765355,0.7656654919707834,0.765255,0.7647425024274751,0.0
LP_6,LOST,AUD,SB,2021-04-05 18:27:33.478,SWAP,0.765245,0.7648971916935716,0.7655449999999999,0.7657936236839747,0.0
LP_6,LOST,AUD,BS,2021-04-05 22:00:23.331,SWAP,0.765215,0.76631665407558,0.765115,0.7632238538448813,0.0
LP_6,LOST,AUD,SB,2021-04-06 07:50:16.178,SWAP,0.763235,0.7624596189401809,0.763535,0.7639101179891956,0.0
LP_6,LOST,AUD,BS,2021-04-06 10:28:09.974,SWAP,0.761195,0.7617345485619563,0.761095,0.7603535316575643,0.0
LP_6,LOST,AUD,BS,2021-04-06 13:25:10.025,SWAP,0.76414,0.764239324648505,0.76404,0.7638082434418562,0.0
LP_6,LOST,AUD,BS,2021-04-06 15:00:07.235,SWAP,0.7657799999999999,0.7670690228355205,0.7656799999999999,0.7642806181787368,0.0
LP_6,LOST,AUD,BS,2021-04-06 16:08:17.519,SWAP,0.7656499999999999,0.7661955780868306,0.76555,0.7646325626254206,0.0
LP_6,LOST,AUD,SB,2021-04-06 19:33:15.454,SWAP,0.76634,0.7661458259624827,0.76664,0.7666562309123478,0.0
LP_6,LOST,AUD,BS,2021-04-06 20:25:32.915,SWAP,0.766925,0.7678161193629544,0.766825,0.7662186806087874,0.0
LP_6,LOST,AUD,BS,2021-04-06 21:41:07.989,SWAP,0.7663499999999999,0.7675610955904785,0.7662499999999999,0.7642375403174031,0.0
LP_6,LOST,EUR,BS,2021-04-05 07:52:53.468,SWAP,1.17453,1.17499092874498,1.17493,1.173978420486289,0.0
LP_6,LOST,EUR,BS,2021-04-05 11:03:55.699,SWAP,1.17518,1.176340311187194,1.17558,1.174099312397165,0.0
LP_6,LOST,EUR,SB,2021-04-05 14:22:02.680,SWAP,1.18067,1.179982290994375,1.18147,1.181608140878949,0.0
LP_6,LOST,EUR,BS,2021-04-05 20:24:07.148,SWAP,1.18115,1.181815620049734,1.18155,1.180474652526234,0.0
LP_6,LOST,EUR,BS,2021-04-05 20:51:34.879,SWAP,1.18119,1.181629625214875,1.18159,1.180114704936205,0.0
LP_6,LOST,EUR,BS,2021-04-05 21:35:42.584,SWAP,1.181465,1.182354237821917,1.181865,1.179912003575548,0.0
LP_6,LOST,EUR,BS,2021-04-06 07:09:08.006,SWAP,1.180135,1.180610747069773,1.180535,1.179221792949255,0.0
LP_6,LOST,EUR,SB,2021-04-06 09:15:11.037,SWAP,1.181855,1.180941419195149,1.182655,1.182653523717348,0.0
LP_6,LOST,EUR,BS,2021-04-06 09:29:25.284,SWAP,1.18134,1.181541148125552,1.18174,1.181006703561038,0.0
LP_6,LOST,EUR,SB,2021-04-06 12:19:54.525,SWAP,1.181245,1.180969762487838,1.182045,1.181707830315497,0.0
LP_6,LOST,EUR,SB,2021-04-06 13:26:18.643,SWAP,1.18297,1.182234664006864,1.18377,1.183734250543489,0.0
LP_6,LOST,EUR,BS,2021-04-06 15:14:29.207,SWAP,1.184555,1.184708351559536,1.184955,1.184262958912139,0.0
LP_6,LOST,EUR,SB,2021-04-06 15:14:32.561,SWAP,1.184345,1.183788654223288,1.185145,1.185059632485074,0.0
LP_6,LOST,GBP,SB,2021-04-05 09:15:08.820,SWAP,1.386085,1.385443483220295,1.386385,1.38688114575782,0.0
LP_6,LOST,GBP,BS,2021-04-05 13:12:10.771,SWAP,1.387595,1.387857390808443,1.387495,1.387073337674031,0.0
LP_6,LOST,GBP,BS,2021-04-05 13:28:01.176,SWAP,1.3882,1.38851782499311,1.3881,1.387543124465467,0.0
LP_6,LOST,GBP,BS,2021-04-05 14:38:18.520,SWAP,1.389785,1.390193118150711,1.389685,1.388817534593962,0.0
LP_6,LOST,GBP,SB,2021-04-05 16:37:47.086,SWAP,1.390145,1.389728394952356,1.390445,1.390756928079718,0.0
LP_6,LOST,GBP,SB,2021-04-05 21:55:45.967,SWAP,1.390555,1.389643302969939,1.390855,1.391535467263799,0.0
LP_6,LOST,GBP,SB,2021-04-06 08:16:02.120,SWAP,1.38608,1.383639713967039,1.38638,1.388268917879487,0.0
LP_6,LOST,GBP,SB,2021-04-06 10:53:16.356,SWAP,1.38343,1.382866836302747,1.38373,1.384597796842292,0.0
LP_6,LOST,GBP,BS,2021-04-06 11:22:08.234,SWAP,1.38332,1.383940940309768,1.38322,1.382711942518688,0.0
LP_6,LOST,GBP,SB,2021-04-06 13:32:05.049,SWAP,1.38452,1.384022192377549,1.38482,1.385219696469357,0.0
LP_6,LOST,GBP,SB,2021-04-06 14:27:32.065,SWAP,1.385245,1.382566980196796,1.385545,1.388501128453264,0.0
LP_6,LOST,GBP,BS,2021-04-06 19:42:56.383,SWAP,1.382765,1.383622077040065,1.382665,1.381822790774949,0.0
LP_6,LOST,GBP,BS,2021-04-06 19:51:17.719,SWAP,1.382685,1.383870346121119,1.382585,1.380166348428832,0.0
LP_6,LOST,GBP,BS,2021-04-06 20:21:12.175,SWAP,1.383195,1.384301846256034,1.383095,1.382250984573842,0.0
LP_6,LOST,USD,BS,2021-04-05 09:20:34.051,SWAP,110.612,110.6183536986627,110.562,110.5833253450329,0.0
LP_6,LOST,USD,SB,2021-04-05 12:19:32.932,SWAP,110.502,110.4544533799133,110.492,110.6047263988639,0.0
LP_6,LOST,USD,SB,2021-04-05 13:42:09.617,SWAP,110.3905,110.341708918864,110.3805,110.4943191761683,0.0
LP_6,LOST,USD,SB,2021-04-05 15:21:13.974,SWAP,110.0745,110.0628201283352,110.0645,110.1216964173187,0.0
LP_6,LOST,USD,BS,2021-04-05 20:22:56.313,SWAP,110.2315,110.2925249785308,110.1815,110.1546217565818,0.0
LP_6,LOST,USD,SB,2021-04-06 08:30:00.496,SWAP,110.3425,110.3298160864319,110.3325,110.3756942906136,0.0
LP_6,LOST,USD,SB,2021-04-06 10:21:05.257,SWAP,110.497,110.4768825395713,110.487,110.534314108841,0.0
LP_6,LOST,USD,SB,2021-04-06 10:36:22.546,SWAP,110.523,110.4738078699422,110.513,110.5809925666198,0.0
LP_6,LOST,USD,SB,2021-04-06 15:28:29.609,SWAP,109.81,109.7460271997299,109.8,109.895763174009,0.0
LP_6,LOST,USD,BS,2021-04-06 19:45:00.855,SWAP,109.861,109.9335028623576,109.811,109.7721391778327,0.0
LP_6,LOST,USD,BS,2021-04-06 21:26:40.092,SWAP,109.7765,109.7938073434817,109.7265,109.7462338798844,0.0
LP_7,LOST,AUD,SB,2021-04-05 07:49:12.138,SWAP,0.76083,0.7604243782940511,0.76113,0.7614891073892015,0.0
LP_7,LOST,AUD,BS,2021-04-05 08:09:22.677,SWAP,0.7618449999999999,0.762090097358079,0.7617449999999999,0.7615623840818606,0.0
LP_7,LOST,AUD,BS,2021-04-05 08:52:17.548,SWAP,0.7623599999999999,0.7627726961875946,0.7622599999999999,0.7617455927102191,0.0
LP_7,LOST,AUD,SB,2021-04-05 10:07:25.755,SWAP,0.7617849999999999,0.7613954219610224,0.7620849999999999,0.7626849920739397,0.0
LP_7,LOST,AUD,BS,2021-04-05 10:23:34.337,SWAP,0.7623599999999999,0.7626710037570502,0.7622599999999999,0.7619097188077223,0.0
LP_7,LOST,AUD,SB,2021-04-05 12:58:13.984,SWAP,0.76349,0.7626836387504385,0.76379,0.7642339410587499,0.0
LP_7,LOST,AUD,SB,2021-04-05 14:10:06.384,SWAP,0.7649699999999999,0.7647687560161428,0.7652699999999999,0.7653206448782088,0.0
LP_7,LOST,AUD,BS,2021-04-05 17:39:56.495,SWAP,0.765355,0.7658324846846268,0.765255,0.7647256095048883,0.0
LP_7,LOST,AUD,SB,2021-04-05 18:27:33.478,SWAP,0.765245,0.7649306816029783,0.7655449999999999,0.765622071589083,0.0
LP_7,LOST,AUD,SB,2021-04-06 07:50:16.178,SWAP,0.763235,0.7626911908322366,0.763535,0.7639588303380268,0.0
LP_7,LOST,AUD,BS,2021-04-06 13:25:10.025,SWAP,0.76414,0.7641702089783998,0.76404,0.7638592204205471,0.0
LP_7,LOST,AUD,BS,2021-04-06 15:00:07.235,SWAP,0.7657799999999999,0.7669167237318333,0.7656799999999999,0.763863820785178,0.0
LP_7,LOST,AUD,BS,2021-04-06 16:08:17.519,SWAP,0.7656499999999999,0.7664446990218278,0.76555,0.7648769850935188,0.0
LP_7,LOST,AUD,SB,2021-04-06 18:00:58.736,SWAP,0.765485,0.7650510202827272,0.7657849999999999,0.7661242135488413,0.0
LP_7,LOST,AUD,SB,2021-04-06 19:33:15.454,SWAP,0.76634,0.7661922883406204,0.76664,0.7666139002748423,0.0
LP_7,LOST,AUD,BS,2021-04-06 20:25:32.915,SWAP,0.766925,0.7674665589850268,0.766825,0.7657546287901025,0.0
LP_7,LOST,AUD,SB,2021-04-06 21:02:04.952,SWAP,0.7663099999999999,0.766244844930434,0.7666099999999999,0.76656874719873,0.0
LP_7,LOST,EUR,BS,2021-04-05 07:52:25.178,SWAP,1.174525,1.174883402132503,1.174925,1.174106839647618,0.0
LP_7,LOST,EUR,BS,2021-04-05 07:52:53.468,SWAP,1.17453,1.175009993833401,1.17493,1.173938653842997,0.0
LP_7,LOST,EUR,BS,2021-04-05 20:24:07.148,SWAP,1.18115,1.181666740095982,1.18155,1.180533289459392,0.0
LP_7,LOST,EUR,BS,2021-04-06 07:09:08.006,SWAP,1.180135,1.18075194693094,1.180535,1.179029055706135,0.0
LP_7,LOST,EUR,SB,2021-04-06 09:15:11.037,SWAP,1.181855,1.180970373883496,1.182655,1.182888771856444,0.0
LP_7,LOST,EUR,BS,2021-04-06 09:29:25.284,SWAP,1.18134,1.181525868770393,1.18174,1.180965022243859,0.0
LP_7,LOST,EUR,SB,2021-04-06 12:19:54.525,SWAP,1.181245,1.180977367294303,1.182045,1.181675534928527,0.0
LP_7,LOST,EUR,SB,2021-04-06 13:26:18.643,SWAP,1.18297,1.182263872029516,1.18377,1.184093078048894,0.0
LP_7,LOST,EUR,BS,2021-04-06 15:14:29.207,SWAP,1.184555,1.184638621616363,1.184955,1.184219703821633,0.0
LP_7,LOST,EUR,SB,2021-04-06 15:14:32.561,SWAP,1.184345,1.183681420955314,1.185145,1.185182951486661,0.0
LP_7,LOST,EUR,SB,2021-04-06 20:55:42.152,SWAP,1.1875,1.187253991982086,1.1883,1.187969328698979,0.0
LP_7,LOST,EUR,SB,2021-04-06 22:57:20.814,SWAP,1.187155,1.185567981838637,1.187955,1.188438623288337,0.0
LP_7,LOST,GBP,BS,2021-04-05 07:53:15.326,SWAP,1.383835,1.386059350702973,1.383735,1.38137153323543,0.0
LP_7,LOST,GBP,BS,2021-04-05 09:17:35.431,SWAP,1.385995,1.386632452057987,1.385895,1.385324978570373,0.0
LP_7,LOST,GBP,BS,2021-04-05 13:28:01.176,SWAP,1.3882,1.388756962904473,1.3881,1.387671170796391,0.0
LP_7,LOST,GBP,BS,2021-04-05 14:38:18.520,SWAP,1.389785,1.390575630052947,1.389685,1.38905853527344,0.0
LP_7,LOST,GBP,SB,2021-04-05 21:55:45.967,SWAP,1.390555,1.389776897664075,1.390855,1.39177767641973,0.0
LP_7,LOST,GBP,SB,2021-04-06 10:53:16.356,SWAP,1.38343,1.382833332637762,1.38373,1.384610417904709,0.0
LP_7,LOST,GBP,BS,2021-04-06 19:42:56.383,SWAP,1.382765,1.383417913541622,1.382665,1.382011361156845,0.0
LP_7,LOST,GBP,BS,2021-04-06 19:51:17.719,SWAP,1.382685,1.384655294604072,1.382585,1.381262655069528,0.0
LP_7,LOST,GBP,SB,2021-04-06 21:26:40.271,SWAP,1.382345,1.380894921325881,1.382645,1.384739352143029,0.0
LP_7,LOST,USD,BS,2021-04-05 09:20:34.051,SWAP,110.612,110.624736511193,110.562,110.5763220226527,0.0
LP_7,LOST,USD,BS,2021-04-05 09:37:55.162,SWAP,110.6275,110.6643254257339,110.5775,110.5708256034439,0.0
LP_7,LOST,USD,SB,2021-04-05 12:19:32.932,SWAP,110.502,110.4624582638175,110.492,110.5842970879611,0.0
LP_7,LOST,USD,SB,2021-04-05 13:42:09.617,SWAP,110.3905,110.3475557884966,110.3805,110.4616310485002,0.0
LP_7,LOST,USD,SB,2021-04-05 15:21:13.974,SWAP,110.0745,110.0651943957972,110.0645,110.1124650977702,0.0
LP_7,LOST,USD,BS,2021-04-05 15:39:17.665,SWAP,110.0905,110.0995409409075,110.0405,110.0663036293717,0.0
LP_7,LOST,USD,BS,2021-04-05 20:22:56.313,SWAP,110.2315,110.2872279733646,110.1815,110.1681246353055,0.0
LP_7,LOST,USD,SB,2021-04-06 08:30:00.496,SWAP,110.3425,110.3319581139697,110.3325,110.380418082495,0.0
LP_7,LOST,USD,BS,2021-04-06 14:13:56.204,SWAP,109.846,109.8594744334863,109.796,109.8197998734465,0.0
LP_7,LOST,USD,SB,2021-04-06 15:28:29.609,SWAP,109.81,109.7364947246885,109.8,109.9042443566209,0.0
LP_7,LOST,USD,BS,2021-04-06 15:33:22.020,SWAP,109.8245,109.9061199454071,109.7745,109.7378211895949,0.0
LP_7,LOST,USD,BS,2021-04-06 19:45:00.855,SWAP,109.861,109.9335789031791,109.811,109.7294702372372,0.0
LP_7,LOST,USD,BS,2021-04-06 21:26:40.092,SWAP,109.7765,109.7863189945293,109.7265,109.7418664483475,0.0
LP_7,LOST,USD,SB,2021-04-06 22:35:17.871,SWAP,109.7295,109.6641965156386,109.7195,109.8261850989999,0.0
LP_8,LOST,AUD,SB,2021-04-05 07:49:12.138,SWAP,0.76083,0.7603782573847336,0.76113,0.7614841963720239,0.0
LP_8,LOST,AUD,BS,2021-04-05 08:52:17.548,SWAP,0.7623599999999999,0.763139050946828,0.7622599999999999,0.7615465380137598,0.0
LP_8,LOST,AUD,BS,2021-04-05 10:23:34.337,SWAP,0.7623599999999999,0.7625494594601949,0.7622599999999999,0.7618278184983046,0.0
LP_8,LOST,AUD,SB,2021-04-05 12:58:13.984,SWAP,0.76349,0.7626844364983321,0.76379,0.7646674278750984,0.0
LP_8,LOST,AUD,SB,2021-04-05 14:10:06.384,SWAP,0.7649699999999999,0.7648566993083815,0.7652699999999999,0.765418375881647,0.0
LP_8,LOST,AUD,BS,2021-04-05 17:39:56.495,SWAP,0.765355,0.7657031104887446,0.765255,0.764906940959017,0.0
LP_8,LOST,AUD,SB,2021-04-05 18:27:33.478,SWAP,0.765245,0.765024603174922,0.7655449999999999,0.7657793250625932,0.0
LP_8,LOST,AUD,BS,2021-04-06 10:28:09.974,SWAP,0.761195,0.7618833353697088,0.761095,0.7603282450742035,0.0
LP_8,LOST,AUD,BS,2021-04-06 13:25:10.025,SWAP,0.76414,0.7642367712150028,0.76404,0.7637904173427226,0.0
LP_8,LOST,AUD,BS,2021-04-06 15:00:07.235,SWAP,0.7657799999999999,0.7668294748789473,0.7656799999999999,0.7646291308646469,0.0
LP_8,LOST,AUD,BS,2021-04-06 16:08:17.519,SWAP,0.7656499999999999,0.7661994835060821,0.76555,0.7646005836634735,0.0
LP_8,LOST,AUD,SB,2021-04-06 18:00:58.736,SWAP,0.765485,0.764858646572299,0.7657849999999999,0.7661991657083527,0.0
LP_8,LOST,AUD,BS,2021-04-06 20:25:32.915,SWAP,0.766925,0.7677158410340577,0.766825,0.766074858509382,0.0
LP_8,LOST,AUD,SB,2021-04-06 21:02:04.952,SWAP,0.7663099999999999,0.7662301024112189,0.7666099999999999,0.7665547956623208,0.0
LP_8,LOST,AUD,BS,2021-04-06 21:41:07.989,SWAP,0.7663499999999999,0.768158193785512,0.7662499999999999,0.7644584802018566,0.0
LP_8,LOST,EUR,BS,2021-04-05 07:52:53.468,SWAP,1.17453,1.175092181607344,1.17493,1.17390502369516,0.0
LP_8,LOST,EUR,SB,2021-04-05 14:22:02.680,SWAP,1.18067,1.18002547145673,1.18147,1.181193991993334,0.0
LP_8,LOST,EUR,BS,2021-04-05 16:52:36.614,SWAP,1.18171,1.181884877552161,1.18211,1.181222386316156,0.0
LP_8,LOST,EUR,SB,2021-04-05 16:55:29.419,SWAP,1.18145,1.180925509065319,1.18225,1.182346920377801,0.0
LP_8,LOST,EUR,BS,2021-04-05 20:24:07.148,SWAP,1.18115,1.181583522502684,1.18155,1.180587429316525,0.0
LP_8,LOST,EUR,BS,2021-04-05 21:35:42.584,SWAP,1.181465,1.182515429396854,1.181865,1.179849039267431,0.0
LP_8,LOST,EUR,SB,2021-04-06 09:15:11.037,SWAP,1.181855,1.181414691659223,1.182655,1.182734989727439,0.0
LP_8,LOST,EUR,BS,2021-04-06 09:29:25.284,SWAP,1.18134,1.181624640866609,1.18174,1.180995024814362,0.0
LP_8,LOST,EUR,SB,2021-04-06 12:19:54.525,SWAP,1.181245,1.180888989319421,1.182045,1.181831442676149,0.0
LP_8,LOST,EUR,SB,2021-04-06 13:26:18.643,SWAP,1.18297,1.182415339775703,1.18377,1.184125512999507,0.0
LP_8,LOST,EUR,SB,2021-04-06 15:14:32.561,SWAP,1.184345,1.183598279336972,1.185145,1.185144620820006,0.0
LP_8,LOST,EUR,SB,2021-04-06 20:55:42.152,SWAP,1.1875,1.18730125390259,1.1883,1.18796162806762,0.0
LP_8,LOST,GBP,BS,2021-04-05 07:53:15.326,SWAP,1.383835,1.385752939612576,1.383735,1.380294116724034,0.0
LP_8,LOST,GBP,SB,2021-04-05 09:15:08.820,SWAP,1.386085,1.385353209852748,1.386385,1.38689300771697,0.0
LP_8,LOST,GBP,BS,2021-04-05 09:17:35.431,SWAP,1.385995,1.386709553937635,1.385895,1.385077657748886,0.0
LP_8,LOST,GBP,BS,2021-04-05 13:28:01.176,SWAP,1.3882,1.388835683213407,1.3881,1.387516546176116,0.0
LP_8,LOST,GBP,BS,2021-04-05 14:38:18.520,SWAP,1.389785,1.390165004875022,1.389685,1.389135336915446,0.0
LP_8,LOST,GBP,SB,2021-04-05 16:37:47.086,SWAP,1.390145,1.389589458626111,1.390445,1.390982273061065,0.0
LP_8,LOST,GBP,SB,2021-04-05 19:20:52.144,SWAP,1.39005,1.388397433586797,1.39035,1.391922370093086,0.0
LP_8,LOST,GBP,SB,2021-04-05 21:55:55.123,SWAP,1.390485,1.389686599062402,1.390785,1.391547234548746,0.0
LP_8,LOST,GBP,SB,2021-04-06 08:16:02.120,SWAP,1.38608,1.383878291867586,1.38638,1.388029121561246,0.0
LP_8,LOST,GBP,SB,2021-04-06 10:53:16.356,SWAP,1.38343,1.382549435487802,1.38373,1.384580689579179,0.0
LP_8,LOST,GBP,BS,2021-04-06 11:22:08.234,SWAP,1.38332,1.383947316897502,1.38322,1.382831434862053,0.0
LP_8,LOST,GBP,SB,2021-04-06 14:27:32.065,SWAP,1.385245,1.383456398291149,1.385545,1.388428426295724,0.0
LP_8,LOST,GBP,BS,2021-04-06 19:51:17.719,SWAP,1.382685,1.384547555288153,1.382585,1.38082193467122,0.0
LP_8,LOST,GBP,BS,2021-04-06 20:21:12.175,SWAP,1.383195,1.384124978602162,1.383095,1.382094842643986,0.0
LP_8,LOST,USD,BS,2021-04-05 09:20:34.051,SWAP,110.612,110.6249621709756,110.562,110.5853935114049,0.0
LP_8,LOST,USD,SB,2021-04-05 12:19:32.932,SWAP,110.502,110.4227160222893,110.492,110.5989263101787,0.0
LP_8,LOST,USD,SB,2021-04-05 13:42:09.617,SWAP,110.3905,110.3240584827626,110.3805,110.497352718196,0.0
LP_8,LOST,USD,SB,2021-04-05 15:21:13.974,SWAP,110.0745,110.0576983275725,110.0645,110.1078946168039,0.0
LP_8,LOST,USD,BS,2021-04-05 16:40:29.554,SWAP,110.1035,110.2195804129771,110.0535,109.9373035891901,0.0
LP_8,LOST,USD,BS,2021-04-05 20:22:56.313,SWAP,110.2315,110.2675199562231,110.1815,110.1575671246489,0.0
LP_8,LOST,USD,SB,2021-04-05 21:12:05.756,SWAP,110.1525,110.0965908825355,110.1425,110.2479873798935,0.0
LP_8,LOST,USD,SB,2021-04-06 08:30:00.496,SWAP,110.3425,110.3217874495347,110.3325,110.3785689927157,0.0
LP_8,LOST,USD,SB,2021-04-06 10:21:05.257,SWAP,110.497,110.4832560688591,110.487,110.5308967684507,0.0
LP_8,LOST,USD,SB,2021-04-06 10:36:22.546,SWAP,110.523,110.4979984903006,110.513,110.5762101604913,0.0
LP_8,LOST,USD,SB,2021-04-06 10:42:54.009,SWAP,110.5275,110.4728329637044,110.5175,110.6056332551745,0.0
LP_8,LOST,USD,BS,2021-04-06 14:13:56.204,SWAP,109.846,109.8528660622404,109.796,109.8180222439459,0.0
LP_8,LOST,USD,SB,2021-04-06 15:28:29.609,SWAP,109.81,109.7567510607313,109.8,109.8695379071144,0.0
LP_8,LOST,USD,BS,2021-04-06 21:26:40.092,SWAP,109.7765,109.7868177334792,109.7265,109.7384727130225,0.0
LP_8,LOST,USD,SB,2021-04-06 22:35:17.871,SWAP,109.7295,109.666323397873,109.7195,109.784654363516,0.0
