LP,OutCome,TradeCcy,Side,TradeTime,ProductType,PriceShown,MissedByPIPS
LP_3,LOST,USD,B,2021-04-19 08:18:42.565,SPOT,108.1682997915817,237.49791581707314
LP_3,LOST,USD,B,2021-04-19 09:07:39.474,SPOT,108.1070370060875,19.970060874925366
LP_3,LOST,USD,B,2021-04-19 09:40:28.555,SPOT,108.0551807169528,33.20716952799785
LP_3,WON,USD,B,2021-04-19 09:48:31.422,SPOT,108.10571,0.0
LP_3,WON,USD,B,2021-04-19 11:32:32.003,SPOT,108.20103,0.0
LP_3,LOST,USD,B,2021-04-19 15:06:09.345,SPOT,108.0438131039985,91.73103998506349
LP_3,WON,USD,B,2021-04-19 15:21:03.150,SPOT,108.05078,0.0
LP_3,LOST,USD,S,2021-04-19 18:31:14.120,SPOT,108.0584382096355,21.317903645012848
LP_3,LOST,USD,S,2021-04-20 07:36:37.348,SPOT,108.3258804284839,34.695715161063845
LP_3,LOST,USD,B,2021-04-20 10:36:03.279,SPOT,108.4414715432767,112.31543276707612
LP_3,LOST,USD,B,2021-04-20 13:16:26.196,SPOT,108.4923225083075,98.62508307492135
LP_3,WON,USD,B,2021-04-20 14:27:15.273,SPOT,108.31195,0.0
LP_3,WON,USD,S,2021-04-20 15:17:30.986,SPOT,108.08804,-0.0
LP_3,LOST,USD,B,2021-04-20 15:21:21.301,SPOT,108.1377338973527,136.43897352707768
LP_3,LOST,USD,S,2021-04-20 16:28:32.049,SPOT,108.0495075613067,78.5243869330543
LP_3,LOST,USD,B,2021-04-20 18:30:03.123,SPOT,108.1860731650881,193.63165088108758
LP_3,LOST,USD,S,2021-04-20 19:13:44.000,SPOT,108.0396633873814,217.66612618606018
LP_3,LOST,USD,S,2021-04-21 07:02:11.931,SPOT,108.0547611800788,85.38819921199092
LP_3,LOST,USD,S,2021-04-21 09:45:16.356,SPOT,108.1252874011459,132.62598854097973
LP_3,LOST,USD,B,2021-04-21 16:17:37.885,SPOT,108.1614495104727,188.8951047270382
LP_3,WON,USD,B,2021-04-21 18:09:59.166,SPOT,108.13134,0.0
LP_3,LOST,USD,S,2021-04-21 19:29:47.043,SPOT,108.0392109509539,63.99049046095229
LP_3,WON,USD,B,2021-04-21 21:06:06.615,SPOT,108.09438,0.0
LP_3,LOST,USD,B,2021-04-21 21:15:03.286,SPOT,108.230428485213,705.6848521300196
LP_3,LOST,USD,S,2021-04-21 22:27:54.901,SPOT,108.0077875625406,207.52437459407247
LP_3,WON,USD,S,2021-04-22 07:09:49.489,SPOT,107.83047,-0.0
LP_3,LOST,USD,B,2021-04-22 08:09:48.471,SPOT,107.9948361794629,234.7617946288949
LP_3,LOST,USD,S,2021-04-22 08:36:56.734,SPOT,107.9579207161632,59.39283836795539
LP_3,LOST,USD,S,2021-04-22 11:35:21.045,SPOT,107.9343250524032,185.9494759681013
LP_3,LOST,USD,B,2021-04-22 13:19:53.244,SPOT,108.1242189549161,92.38954916099829
LP_3,LOST,USD,B,2021-04-22 14:13:51.947,SPOT,108.1018274214578,19.374214577965176
LP_3,LOST,USD,B,2021-04-22 15:18:51.679,SPOT,108.1962949964953,472.64996495300693
LP_3,LOST,USD,S,2021-04-22 18:32:48.380,SPOT,108.0128374637478,462.425362521941
LP_3,LOST,USD,S,2021-04-22 19:30:16.002,SPOT,107.958215617223,248.74382776999937
LP_3,LOST,USD,B,2021-04-22 22:00:37.494,SPOT,107.9934250348808,55.950348807982664
LP_3,LOST,USD,B,2021-04-23 10:21:54.557,SPOT,107.9164968692413,55.16869241304789
LP_3,WON,USD,B,2021-04-23 11:44:28.814,SPOT,107.87656,0.0
LP_3,LOST,USD,B,2021-04-23 12:33:03.636,SPOT,107.614052096284,107.32096284002068
LP_3,WON,USD,B,2021-04-23 13:57:03.058,SPOT,107.81063,0.0
LP_3,LOST,USD,B,2021-04-23 14:05:07.751,SPOT,107.9071054251806,168.2542518059904
LP_3,LOST,USD,B,2021-04-23 15:37:54.940,SPOT,108.035955901529,119.35901529000148
LP_3,LOST,USD,B,2021-04-23 17:01:24.831,SPOT,108.0137510689993,155.61068999303984
LP_3,LOST,USD,B,2021-04-23 20:59:59.974,SPOT,107.9240006604226,140.1066042261334
LP_3,LOST,USD,B,2021-04-23 20:59:59.974,SPOT,107.8999268103801,111.9681038009901
LP_3,WON,USD,S,2021-04-23 20:59:59.974,SPOT,107.8147,-0.0
LP_3,LOST,USD,B,2021-04-26 07:47:14.292,SPOT,107.8093406085972,297.2060859720216
LP_3,LOST,USD,B,2021-04-26 10:02:21.136,SPOT,107.7547354271589,108.85427158910943
LP_3,LOST,USD,B,2021-04-26 10:21:12.860,SPOT,107.8567935758186,203.5357581860353
LP_3,LOST,USD,B,2021-04-26 10:50:27.568,SPOT,107.8100958254661,114.65825466103752
LP_3,WON,USD,S,2021-04-26 12:11:19.849,SPOT,107.95938,-0.0
LP_3,WON,USD,B,2021-04-26 16:58:06.385,SPOT,108.16477,0.0
LP_3,LOST,USD,B,2021-04-26 19:32:17.631,SPOT,108.1313281404393,68.18140439293074
LP_3,LOST,USD,S,2021-04-26 21:58:34.784,SPOT,108.0593967943166,51.73205683405513
LP_3,WON,USD,S,2021-04-26 22:21:57.149,SPOT,108.0968,-0.0
LP_3,LOST,USD,B,2021-04-27 08:54:02.645,SPOT,108.3626357865258,33.75786525793956
LP_3,LOST,USD,B,2021-04-27 11:08:48.834,SPOT,108.3399509666515,396.9096665150573
LP_3,WON,USD,S,2021-04-27 11:20:25.163,SPOT,108.25706,-0.0
LP_3,LOST,USD,S,2021-04-27 13:02:05.632,SPOT,108.2488550559846,140.64944015387937
LP_3,LOST,USD,B,2021-04-27 14:29:14.516,SPOT,108.4491419456963,114.5194569629382
LP_3,WON,USD,S,2021-04-27 16:09:30.673,SPOT,108.57345,-0.0
LP_3,LOST,USD,S,2021-04-27 17:35:48.340,SPOT,108.5631187924162,211.81207583794048
LP_3,LOST,USD,B,2021-04-27 21:14:14.657,SPOT,108.7304729949229,92.52994922903213
LP_3,LOST,USD,B,2021-04-28 07:15:05.910,SPOT,109.110024366315,196.143663149968
LP_3,LOST,USD,S,2021-04-28 08:26:25.446,SPOT,108.8301553418692,396.5465813080016
LP_3,WON,USD,B,2021-04-28 10:43:15.107,SPOT,108.97197,0.0
LP_3,LOST,USD,S,2021-04-28 12:06:42.680,SPOT,108.7902082207866,174.21779213407262
LP_3,WON,USD,S,2021-04-28 12:52:49.110,SPOT,108.92348,-0.0
LP_3,LOST,USD,S,2021-04-28 14:50:28.358,SPOT,108.7463196315154,73.10368484596097
LP_3,WON,USD,B,2021-04-28 16:12:01.156,SPOT,108.85406,0.0
LP_3,LOST,USD,S,2021-04-28 19:13:56.364,SPOT,108.6193312637117,69.38736288304881
LP_3,LOST,USD,B,2021-04-29 07:02:33.133,SPOT,108.8592524102783,203.6241027829533
LP_3,WON,USD,S,2021-04-29 11:04:09.102,SPOT,108.88901,-0.0
LP_3,LOST,USD,B,2021-04-29 11:30:20.198,SPOT,108.9252535928367,158.2359283669632
LP_3,LOST,USD,B,2021-04-29 13:38:12.239,SPOT,109.165073292468,81.93292467993274
LP_3,LOST,USD,S,2021-04-29 14:31:32.584,SPOT,109.0459539514858,101.86048514199797
LP_3,LOST,USD,B,2021-04-29 15:52:45.100,SPOT,108.9560422757985,68.52275798493679
LP_3,LOST,USD,B,2021-04-29 16:48:06.865,SPOT,108.9094343193264,229.3431932639578
LP_3,LOST,USD,B,2021-04-29 17:01:02.566,SPOT,108.9285257887432,173.55788743202538
LP_3,LOST,USD,B,2021-04-29 17:04:47.965,SPOT,108.9038459338245,148.5593382449224
LP_3,WON,USD,B,2021-04-29 19:14:09.459,SPOT,108.93028,0.0
LP_3,LOST,USD,S,2021-04-29 20:37:06.585,SPOT,108.8894406688473,75.19331152707309
LP_3,LOST,USD,S,2021-04-29 21:52:25.734,SPOT,108.8333261150083,417.13884991693817
LP_3,LOST,USD,B,2021-04-29 22:25:00.106,SPOT,108.9800615566609,155.11556660896986
LP_3,LOST,USD,S,2021-04-30 09:26:01.958,SPOT,108.8735125265619,39.17473438107777
LP_3,WON,USD,B,2021-04-30 09:36:35.682,SPOT,108.97079,0.0
LP_3,LOST,USD,B,2021-04-30 11:02:39.364,SPOT,108.9321569857493,459.6698574930258
LP_3,LOST,USD,B,2021-04-30 11:59:40.643,SPOT,108.9746494133712,91.49413371190462
LP_3,LOST,USD,B,2021-04-30 13:28:03.328,SPOT,109.0090020971404,438.82097140397036
LP_3,LOST,USD,B,2021-04-30 16:18:37.608,SPOT,109.3697968366406,182.3683664059672
LP_3,LOST,USD,B,2021-04-30 20:43:19.076,SPOT,109.3819497418269,196.39741826907198
LP_3,LOST,USD,B,2021-05-03 09:38:22.025,SPOT,109.557177810881,74.07810881005616
LP_3,LOST,USD,B,2021-05-03 13:10:55.117,SPOT,109.31145368022,147.8368021999188
LP_3,WON,USD,B,2021-05-03 13:11:15.791,SPOT,109.29695,0.0
LP_3,WON,USD,B,2021-05-03 13:41:33.160,SPOT,109.22405,0.0
LP_3,LOST,USD,S,2021-05-03 14:38:35.523,SPOT,108.9212009242656,142.79075734393132
LP_3,WON,USD,S,2021-05-03 15:40:48.101,SPOT,108.98784,-0.0
LP_3,LOST,USD,B,2021-05-03 15:44:24.103,SPOT,109.1140803558895,3.403558894916614
LP_3,LOST,USD,B,2021-05-03 16:57:01.029,SPOT,109.2099688275091,133.98827509107036
LP_3,LOST,USD,S,2021-05-03 19:21:22.885,SPOT,109.0556591231465,162.60876853507966
LP_3,WON,USD,B,2021-05-03 22:07:28.236,SPOT,109.0673,0.0
LP_3,WON,USD,B,2021-05-04 07:03:06.215,SPOT,109.42939,0.0
LP_3,WON,USD,S,2021-05-04 08:20:23.593,SPOT,109.31096,-0.0
LP_3,LOST,USD,S,2021-05-04 12:58:14.178,SPOT,109.0799345676756,24.754323244025045
LP_3,LOST,USD,B,2021-05-04 13:26:48.718,SPOT,109.1645869259712,86.26925971199739
LP_3,LOST,USD,B,2021-05-04 17:01:26.404,SPOT,109.3005921708961,53.02170896101188
LP_3,LOST,USD,B,2021-05-04 17:11:23.852,SPOT,109.3383041142405,495.04114240505714
LP_3,LOST,USD,S,2021-05-04 18:22:25.361,SPOT,109.1100100598291,685.8994017090936
LP_3,LOST,USD,S,2021-05-04 20:46:42.254,SPOT,109.2339022894921,268.0771050791009
LP_3,LOST,USD,S,2021-05-04 22:27:54.276,SPOT,109.198580826963,543.7917303700601
LP_3,LOST,USD,S,2021-05-05 10:20:34.631,SPOT,109.258385478973,91.74521027006222
LP_3,LOST,USD,S,2021-05-05 11:25:15.851,SPOT,109.2448654776467,366.9452235330084
LP_3,LOST,USD,S,2021-05-05 11:33:19.713,SPOT,109.2453792355362,16.307644637976182
LP_3,LOST,USD,B,2021-05-05 14:13:17.688,SPOT,109.2914173954723,134.77395472293097
LP_3,WON,USD,S,2021-05-05 15:58:19.644,SPOT,109.25419,-0.0
LP_3,LOST,USD,S,2021-05-05 17:04:37.193,SPOT,109.2443589248659,134.91075134098196
LP_3,LOST,USD,B,2021-05-05 18:12:17.087,SPOT,109.3020863260463,71.36326046293107
LP_3,WON,USD,S,2021-05-05 18:52:09.009,SPOT,109.25748,-0.0
LP_3,LOST,USD,B,2021-05-06 08:19:23.648,SPOT,109.3539955702068,137.15570206798589
LP_3,LOST,USD,B,2021-05-06 08:41:50.237,SPOT,109.293099991459,29.699914589969012
LP_3,LOST,USD,S,2021-05-06 13:54:28.602,SPOT,109.1755294027726,257.7059722740671
LP_3,LOST,USD,S,2021-05-06 14:53:52.505,SPOT,109.0475599458298,33.00054170196631
LP_3,LOST,USD,S,2021-05-06 16:07:19.172,SPOT,109.136266265946,9.637340539967454
LP_3,WON,USD,S,2021-05-06 19:01:51.064,SPOT,108.99284,-0.0
LP_3,LOST,USD,B,2021-05-07 07:46:17.226,SPOT,109.1532576248004,18.87624800403387
LP_3,LOST,USD,B,2021-05-07 14:29:27.145,SPOT,108.5771749379286,126.5493792860184
LP_3,WON,USD,S,2021-05-07 15:35:08.013,SPOT,108.52758,-0.0
LP_3,LOST,USD,B,2021-05-07 15:40:00.017,SPOT,108.6627599342695,668.7993426950811
LP_3,LOST,USD,B,2021-05-07 18:52:23.810,SPOT,108.6622076164464,58.776164463978375
LP_3,LOST,USD,S,2021-05-07 20:28:01.080,SPOT,108.5472843494953,36.056505046957454
LP_3,WON,USD,B,2021-05-07 20:49:08.295,SPOT,108.61399,0.0
LP_3,WON,USD,S,2021-05-07 20:59:59.948,SPOT,108.56665,-0.0
LP_3,LOST,USD,S,2021-05-10 11:04:20.302,SPOT,108.7067128149902,170.17185009805758
LP_3,LOST,USD,S,2021-05-10 14:20:51.428,SPOT,108.6670811413593,157.9885864069297
LP_3,LOST,USD,B,2021-05-10 14:24:49.360,SPOT,108.7854094777117,80.49477711693953
LP_3,LOST,USD,B,2021-05-10 16:06:42.374,SPOT,108.8121972071329,359.5720713289552
LP_3,LOST,USD,S,2021-05-10 16:43:30.491,SPOT,108.7942492991681,167.40700831903155
LP_3,LOST,USD,B,2021-05-10 17:55:22.247,SPOT,108.8882414159129,28.41415912897105
LP_3,LOST,USD,S,2021-05-10 18:01:44.409,SPOT,108.7200239041413,563.6609585870644
LP_3,WON,USD,S,2021-05-10 20:11:28.047,SPOT,108.70544,-0.0
LP_3,LOST,USD,B,2021-05-11 07:00:51.318,SPOT,109.0166938433301,193.73843330100726
LP_3,WON,USD,S,2021-05-11 08:18:01.121,SPOT,108.88797,-0.0
LP_3,WON,USD,B,2021-05-11 10:24:09.937,SPOT,108.7363,0.0
LP_3,LOST,USD,B,2021-05-11 11:36:41.002,SPOT,108.6474308951127,52.30895112703138
LP_3,LOST,USD,B,2021-05-11 12:10:04.162,SPOT,108.6287882400276,363.282400276006
LP_3,LOST,USD,S,2021-05-11 13:18:33.938,SPOT,108.3379803600549,231.39639945100043
LP_3,LOST,USD,S,2021-05-11 13:32:19.971,SPOT,108.4952677765611,79.02223438890132
LP_3,LOST,USD,B,2021-05-11 16:10:12.238,SPOT,108.5744826373836,2.7263738360261414
LP_3,LOST,USD,S,2021-05-11 17:18:19.980,SPOT,108.484673480525,292.16519474999814
LP_3,LOST,USD,B,2021-05-11 17:19:55.789,SPOT,108.6190376871226,33.176871226032745
LP_3,LOST,USD,S,2021-05-12 09:18:14.330,SPOT,108.7017985875978,112.31412402196383
LP_3,LOST,USD,B,2021-05-12 10:07:30.526,SPOT,108.7906853469678,19.953469678029023
LP_3,LOST,USD,S,2021-05-12 10:48:32.780,SPOT,108.6780642770728,143.1572292719352
LP_3,LOST,USD,B,2021-05-12 11:39:56.826,SPOT,108.7573655350133,47.95535013300878
LP_3,WON,USD,B,2021-05-12 12:40:29.146,SPOT,109.18667,0.0
LP_3,LOST,USD,S,2021-05-12 13:52:50.441,SPOT,109.240424381796,50.056182039952546
LP_3,WON,USD,S,2021-05-12 19:27:18.562,SPOT,109.54732,-0.0
LP_3,LOST,USD,B,2021-05-12 19:47:13.376,SPOT,109.6233474548908,137.57454890807708
LP_3,WON,USD,S,2021-05-12 20:43:17.553,SPOT,109.62807,-0.0
LP_3,LOST,USD,S,2021-05-12 21:07:42.690,SPOT,109.6046111244091,68.58875590893376
LP_3,LOST,USD,S,2021-05-12 22:43:01.837,SPOT,109.6220710519433,58.88948056707477
LP_3,WON,USD,S,2021-05-13 07:12:29.384,SPOT,109.4882,-0.0
LP_3,WON,USD,S,2021-05-13 08:46:31.463,SPOT,109.46439,-0.0
LP_3,LOST,USD,B,2021-05-13 12:00:14.173,SPOT,109.6318333946096,141.6339460959648
LP_3,LOST,USD,S,2021-05-13 12:58:30.300,SPOT,109.5586213101634,84.7868983659339
LP_3,LOST,USD,S,2021-05-13 18:17:14.375,SPOT,109.4140592037716,180.6079622839718
LP_3,LOST,USD,B,2021-05-13 20:19:00.711,SPOT,109.5835344245523,645.1442455229994
LP_3,LOST,USD,S,2021-05-13 22:43:33.718,SPOT,109.4148849048076,172.4509519240769
LP_3,LOST,USD,B,2021-05-14 08:42:10.159,SPOT,109.373985101625,252.8510162500197
LP_3,LOST,USD,B,2021-05-14 09:19:41.435,SPOT,109.3790423562276,29.623562275986615
LP_3,LOST,USD,B,2021-05-14 12:50:40.405,SPOT,109.3968432903141,67.43290314091155
LP_3,LOST,USD,B,2021-05-14 13:20:08.131,SPOT,109.3473442141576,129.94214157600936
LP_3,WON,USD,S,2021-05-14 15:05:19.480,SPOT,109.38965,-0.0
LP_3,LOST,USD,B,2021-05-17 08:14:55.840,SPOT,109.4063470765268,556.9707652679767
LP_3,WON,USD,B,2021-05-17 08:23:02.976,SPOT,109.35341,0.0
LP_3,LOST,USD,S,2021-05-17 10:16:16.600,SPOT,109.1030883628011,86.51637198894946
LP_3,LOST,USD,S,2021-05-17 11:18:25.325,SPOT,109.0666211306974,157.8886930259671
LP_3,LOST,USD,S,2021-05-17 12:43:30.316,SPOT,109.0896542714477,574.657285523017
LP_3,WON,USD,S,2021-05-17 13:17:23.014,SPOT,109.17796,-0.0
LP_3,LOST,USD,B,2021-05-17 14:15:39.845,SPOT,109.2649938998618,66.93899861801356
LP_3,WON,USD,B,2021-05-17 15:38:53.165,SPOT,109.23396,0.0
LP_3,LOST,USD,B,2021-05-17 15:46:15.319,SPOT,109.2221463810079,136.46381007902164
LP_3,LOST,USD,S,2021-05-17 17:13:03.760,SPOT,109.0825446901276,74.05309872396515
LP_3,LOST,USD,S,2021-05-17 20:34:13.459,SPOT,109.1585461751422,249.6382485779236
LP_3,WON,USD,B,2021-05-18 07:12:45.021,SPOT,109.04231,0.0
LP_3,LOST,USD,B,2021-05-18 07:18:12.313,SPOT,109.0148875325989,60.47532598898897
LP_3,LOST,USD,S,2021-05-18 07:29:59.366,SPOT,108.9077815136716,296.8848632841059
LP_3,LOST,USD,B,2021-05-18 12:50:52.210,SPOT,108.9526940473189,37.240473188973056
LP_3,LOST,USD,S,2021-05-18 13:28:01.551,SPOT,108.8434844188808,52.65581119189733
LP_3,LOST,USD,B,2021-05-18 16:47:32.713,SPOT,109.0059154589297,131.5545892970249
LP_3,LOST,USD,S,2021-05-18 19:52:49.370,SPOT,108.8977630660933,112.96933906692175
LP_3,LOST,USD,S,2021-05-18 21:18:59.204,SPOT,108.8454836406105,127.06359389497379
LP_3,WON,USD,B,2021-05-18 21:46:22.283,SPOT,108.92886,0.0
LP_3,WON,USD,S,2021-05-18 22:32:35.326,SPOT,108.88877,-0.0
LP_3,LOST,USD,B,2021-05-19 09:06:53.999,SPOT,109.1383823776521,5.823776521083346
LP_3,WON,USD,S,2021-05-19 09:47:48.158,SPOT,109.11498,-0.0
LP_3,LOST,USD,S,2021-05-19 10:10:41.589,SPOT,109.0897395001313,306.7049986870529
LP_3,LOST,USD,S,2021-05-19 15:31:04.351,SPOT,108.6374660784229,166.73921577094575
LP_3,LOST,USD,S,2021-05-19 15:54:27.738,SPOT,108.7320658752803,113.74124719708334
LP_3,LOST,USD,S,2021-05-19 16:17:27.764,SPOT,108.732448335418,111.01664582000126
LP_3,LOST,USD,S,2021-05-19 16:55:27.120,SPOT,108.724053302174,176.06697825996775
LP_3,LOST,USD,S,2021-05-19 17:34:30.457,SPOT,108.900344529342,141.55470658010927
LP_3,WON,USD,B,2021-05-20 08:41:49.906,SPOT,109.02605,0.0
LP_3,LOST,USD,B,2021-05-20 08:44:35.942,SPOT,109.039230658739,98.20658739002397
LP_3,LOST,USD,B,2021-05-20 09:51:16.190,SPOT,109.0218576578158,26.0765781580119
LP_3,LOST,USD,S,2021-05-20 15:32:48.924,SPOT,108.7790319152493,293.2808475068782
LP_3,LOST,USD,B,2021-05-20 19:01:46.440,SPOT,108.8300060111955,47.46011195493338
LP_3,LOST,USD,S,2021-05-20 21:24:29.597,SPOT,108.7456274302391,19.325697608962855
LP_3,LOST,USD,B,2021-05-21 09:51:42.780,SPOT,108.7322703429208,226.10342920799553
LP_3,LOST,USD,S,2021-05-21 10:09:26.119,SPOT,108.6653562862683,37.937137316959024
LP_3,LOST,USD,B,2021-05-21 12:30:30.372,SPOT,108.8189700224291,231.70022429098935
LP_3,LOST,USD,B,2021-05-21 12:50:54.433,SPOT,108.7591258111011,109.25811101103022
LP_3,LOST,USD,S,2021-05-21 16:47:23.476,SPOT,108.9295514419858,172.38558014199157
LP_3,LOST,USD,B,2021-05-21 17:57:38.760,SPOT,109.0347173518491,333.67351849094007
LP_3,LOST,USD,S,2021-05-21 18:14:17.233,SPOT,108.8561160320354,216.1396796459769
LP_3,WON,USD,S,2021-05-21 19:39:11.714,SPOT,108.85639,-0.0
LP_3,WON,USD,S,2021-05-21 20:42:08.758,SPOT,108.89089,-0.0
LP_3,LOST,USD,S,2021-05-24 08:31:56.983,SPOT,108.7444091006591,67.10899340902188
LP_3,LOST,USD,S,2021-05-24 11:00:06.784,SPOT,108.7963675099723,396.72490027697904
LP_3,WON,USD,S,2021-05-24 13:04:25.935,SPOT,108.84205,-0.0
LP_3,LOST,USD,S,2021-05-24 13:06:21.852,SPOT,108.8668542249262,278.2577507379358
LP_3,LOST,USD,S,2021-05-24 14:21:05.872,SPOT,108.7119353030498,74.34696950198827
LP_3,LOST,USD,S,2021-05-24 16:28:12.487,SPOT,108.796369095116,108.00904883993212
LP_3,LOST,USD,S,2021-05-24 19:16:08.619,SPOT,108.7389095756482,77.40424351808883
LP_3,LOST,USD,S,2021-05-25 07:17:42.079,SPOT,108.52086068236,260.3931763999867
LP_3,LOST,USD,S,2021-05-25 14:48:27.001,SPOT,108.8169498773644,434.5012263560477
LP_3,LOST,USD,B,2021-05-25 17:07:51.341,SPOT,108.8922745699799,52.945699799096246
LP_3,WON,USD,B,2021-05-25 18:19:13.321,SPOT,108.80999,0.0
LP_3,LOST,USD,B,2021-05-25 22:20:06.487,SPOT,108.8371310874451,245.21087445094736
LP_3,LOST,USD,S,2021-05-25 22:24:20.459,SPOT,108.6615006135463,681.3938645370854
LP_3,LOST,USD,B,2021-05-26 11:39:48.949,SPOT,108.9326086513736,77.28651373597017
LP_3,LOST,USD,S,2021-05-26 14:41:51.573,SPOT,108.797735094275,216.94905724999103
LP_3,LOST,USD,S,2021-05-26 16:30:43.547,SPOT,108.9906084957626,163.61504237394797
LP_3,LOST,USD,B,2021-05-26 16:46:32.985,SPOT,109.0953016362867,130.11636286705652
LP_3,LOST,USD,B,2021-05-26 17:02:46.339,SPOT,109.1784514276362,285.91427636200706
LP_3,WON,USD,S,2021-05-26 17:51:32.084,SPOT,109.07427,-0.0
LP_3,LOST,USD,S,2021-05-26 20:20:32.360,SPOT,109.1060924655099,73.77534490103699
LP_3,LOST,USD,S,2021-05-26 20:48:53.329,SPOT,109.0999415003577,128.28499642296265
LP_3,WON,USD,S,2021-05-27 08:37:46.446,SPOT,109.03692,-0.0
LP_3,LOST,USD,S,2021-05-27 08:50:28.978,SPOT,109.130889722303,72.90277697009628
LP_3,LOST,USD,B,2021-05-27 08:55:54.692,SPOT,109.1934143416011,101.74341601100423
LP_3,WON,USD,S,2021-05-27 09:41:33.590,SPOT,109.14647,-0.0
LP_3,LOST,USD,B,2021-05-27 10:14:57.354,SPOT,109.1864460923525,58.96092352500659
LP_3,LOST,USD,S,2021-05-27 11:16:44.433,SPOT,109.0399121084089,393.378915911029
LP_3,WON,USD,B,2021-05-27 11:28:54.011,SPOT,109.15366,0.0
LP_3,WON,USD,S,2021-05-27 13:57:54.832,SPOT,109.44447,-0.0
LP_3,LOST,USD,S,2021-05-27 20:10:25.739,SPOT,109.7891038976398,52.461023601892975
LP_3,LOST,USD,B,2021-05-28 07:49:54.037,SPOT,109.9814265226566,268.2652265660579
LP_3,LOST,USD,B,2021-05-28 12:06:03.706,SPOT,110.0583872858203,47.2728582030868
LP_3,LOST,USD,S,2021-05-28 12:32:14.781,SPOT,109.9523224118129,157.4758818709654
LP_3,LOST,USD,B,2021-05-28 16:06:02.824,SPOT,109.8549197918456,40.997918456042726
LP_3,LOST,USD,S,2021-05-28 16:25:01.028,SPOT,109.8040550936969,12.549063031030983
LP_3,LOST,USD,B,2021-05-28 17:33:18.522,SPOT,109.8029430878894,20.53087889407834
LP_3,LOST,USD,B,2021-05-28 18:11:46.951,SPOT,109.9183325858058,438.42585805805356
LP_3,LOST,USD,B,2021-05-28 19:09:13.101,SPOT,109.823334982898,58.549828980005714
LP_3,WON,USD,B,2021-05-28 20:35:30.890,SPOT,109.88905,0.0
LP_3,WON,USD,B,2021-05-28 20:37:33.421,SPOT,109.87675,0.0
LP_3,LOST,USD,S,2021-05-28 20:59:59.804,SPOT,109.7951053057097,141.3469429030556
LP_3,LOST,USD,B,2021-05-31 09:14:07.970,SPOT,109.7441841857317,46.64185731698467
LP_3,LOST,USD,S,2021-05-31 09:52:19.365,SPOT,109.6496825963419,151.47403658090752
LP_3,LOST,USD,B,2021-05-31 12:38:06.181,SPOT,109.7042865307746,191.66530774597845
LP_3,LOST,USD,S,2021-05-31 15:18:47.939,SPOT,109.4040647064065,169.75293593503693
LP_3,LOST,USD,S,2021-05-31 17:52:43.776,SPOT,109.4332050891493,152.64910850703473
LP_3,LOST,USD,B,2021-05-31 18:57:32.098,SPOT,109.5382667474804,3.9674748040852137
LP_3,LOST,USD,B,2021-05-31 19:28:38.845,SPOT,109.562477896735,116.37896735010145
LP_3,LOST,USD,B,2021-05-31 21:32:04.963,SPOT,109.6312114524583,138.31452458305193
LP_3,LOST,USD,S,2021-05-31 21:46:34.137,SPOT,109.5444366208044,174.63379195589823
LP_3,WON,USD,S,2021-06-01 07:26:23.289,SPOT,109.38528,-0.0
LP_3,WON,USD,S,2021-06-01 09:17:36.150,SPOT,109.51368,-0.0
LP_3,LOST,USD,S,2021-06-01 09:42:32.309,SPOT,109.5470680447387,157.41955261304952
LP_3,LOST,USD,B,2021-06-01 10:14:51.610,SPOT,109.7172469471957,258.8694719570128
LP_3,LOST,USD,S,2021-06-01 11:51:24.973,SPOT,109.6043441334766,19.25866523393438
LP_3,WON,USD,S,2021-06-01 13:19:43.915,SPOT,109.5376,-0.0
LP_3,LOST,USD,B,2021-06-01 15:02:04.345,SPOT,109.4578555071077,100.85507107689295
LP_3,LOST,USD,S,2021-06-01 17:12:16.078,SPOT,109.416159003517,22.809964830088347
LP_3,LOST,USD,S,2021-06-01 19:28:36.678,SPOT,109.4589079369444,13.220630555963453
LP_3,LOST,USD,S,2021-06-01 19:56:24.058,SPOT,109.3240789343714,580.3106562859739
LP_3,LOST,USD,B,2021-06-02 07:43:24.770,SPOT,109.8201161464301,586.9614643009413
LP_3,WON,USD,S,2021-06-02 08:45:07.636,SPOT,109.81054,-0.0
LP_3,WON,USD,S,2021-06-02 10:51:33.928,SPOT,109.80932,-0.0
LP_3,WON,USD,S,2021-06-02 12:58:32.008,SPOT,109.68757,-0.0
LP_3,LOST,USD,B,2021-06-02 13:07:26.618,SPOT,109.7700838515975,66.23851597510111
LP_3,LOST,USD,S,2021-06-02 16:56:03.511,SPOT,109.571234781359,187.0521864100283
LP_3,WON,USD,S,2021-06-02 17:19:50.316,SPOT,109.61634,-0.0
LP_3,WON,USD,B,2021-06-02 18:44:12.753,SPOT,109.58024,0.0
LP_3,LOST,USD,B,2021-06-02 19:46:59.969,SPOT,109.6157522785733,119.92278573302428
LP_3,LOST,USD,S,2021-06-03 07:55:46.518,SPOT,109.7038324058255,386.07594174507653
LP_3,LOST,USD,B,2021-06-03 08:48:48.070,SPOT,109.8427938665624,361.3386656240891
LP_3,LOST,USD,B,2021-06-03 13:48:22.888,SPOT,110.1573263928083,101.36392808306027
LP_3,LOST,USD,S,2021-06-03 14:49:38.348,SPOT,110.0947536131664,404.0638683359532
LP_3,LOST,USD,B,2021-06-03 17:43:49.805,SPOT,110.2954966360424,156.76636042400105
