LP,OutCome,Symbol,Side,TradeQuantity,TradeCcy,TradeTime,AllInRate,PriceShown,ProductType,MissedByPIPS,MissedByUSDPM
LP_1,LOST,AUDUSD,S,96517985.31413078,AUD,2021-05-26 16:55:42.681,0.77395,0.7738727271485399,SPOT,0.7727285146008622,99.84217515357497
LP_1,LOST,AUDUSD,S,119801402.1967538,AUD,2021-05-26 19:16:20.090,0.7735200000000001,0.7729704795386241,SPOT,5.495204613760185,710.4153239425592
LP_1,LOST,AUDUSD,S,85732011.95104048,AUD,2021-05-26 19:57:43.669,0.7740400000000001,0.7739657005976933,SPOT,0.7429940230674337,95.98909915087273
LP_1,WON,AUDUSD,S,110804517.8232715,AUD,2021-05-26 21:30:18.084,0.77388,0.77388,SPOT,-0.0,-0.0
LP_1,WON,AUDUSD,B,151042885.8047817,AUD,2021-05-27 08:06:40.547,0.7761300000000001,0.7761300000000001,SPOT,0.0,0.0
LP_1,LOST,AUDUSD,B,21864857.05897212,AUD,2021-05-27 08:26:07.632,0.77532,0.775353723465902,SPOT,0.33723465902024685,43.49618983390258
LP_1,LOST,AUDUSD,B,163690646.2081242,AUD,2021-05-27 10:26:41.905,0.77527,0.7758833702766796,SPOT,6.133702766796256,791.169884917009
LP_1,WON,AUDUSD,S,174154235.4691774,AUD,2021-05-27 10:41:54.217,0.77412,0.77412,SPOT,-0.0,-0.0
LP_1,LOST,AUDUSD,B,102916447.7833547,AUD,2021-05-27 11:12:59.373,0.7757600000000001,0.7760931864470096,SPOT,3.331864470095258,429.49681217074874
LP_1,LOST,AUDUSD,B,53368794.42329518,AUD,2021-05-27 11:28:25.114,0.7755900000000001,0.7757190076295393,SPOT,1.2900762953915734,166.3348283746924
LP_1,WON,AUDUSD,B,47530872.95684963,AUD,2021-05-27 12:07:46.421,0.7749600000000001,0.7749600000000001,SPOT,0.0,0.0
LP_1,LOST,AUDUSD,S,48117789.25359249,AUD,2021-05-27 13:31:16.457,0.7735700000000001,0.7734598862728552,SPOT,1.1011372714486711,142.34487783248983
LP_1,LOST,AUDUSD,B,96051595.81406042,AUD,2021-05-27 20:11:09.965,0.7748900000000001,0.7749042158941575,SPOT,0.14215894157398878,18.34569314018708
LP_1,LOST,AUDUSD,B,44086464.04626779,AUD,2021-05-27 20:38:42.760,0.7745900000000001,0.774631102392598,SPOT,0.41102392597913706,53.06341754729438
LP_1,LOST,AUDUSD,B,76281566.94117934,AUD,2021-05-27 20:40:35.818,0.7745700000000001,0.7747300522877257,SPOT,1.6005228772564273,206.63372932805402
LP_1,LOST,AUDUSD,B,119980469.3926126,AUD,2021-05-28 07:41:26.333,0.7730400000000001,0.7732211936653816,SPOT,1.8119366538149606,234.39106046452275
LP_1,WON,AUDUSD,B,80459405.40032461,AUD,2021-05-28 10:51:28.092,0.7719400000000001,0.7719400000000001,SPOT,0.0,0.0
LP_1,LOST,AUDUSD,B,119536690.4139519,AUD,2021-05-28 14:25:37.875,0.7710100000000001,0.7715058727122366,SPOT,4.958727122365003,643.1469270651302
LP_1,LOST,AUDUSD,S,112470619.2989834,AUD,2021-05-28 20:41:39.998,0.77019,0.769959983365352,SPOT,2.300166346480559,298.64920947830774
LP_1,LOST,AUDUSD,B,175247699.0921423,AUD,2021-05-28 20:57:03.689,0.77185,0.7720477158631573,SPOT,1.977158631573106,256.1584027431785
LP_1,LOST,AUDUSD,S,38932617.60240421,AUD,2021-05-28 20:59:59.968,0.77109,0.7709519432600697,SPOT,1.3805673993039225,179.0410197647363
LP_1,LOST,AUDUSD,B,104777443.4671737,AUD,2021-05-31 10:35:16.729,0.7739300000000001,0.7740192897615624,SPOT,0.8928976156230561,115.37188319654668
LP_1,LOST,AUDUSD,B,24051610.79019308,AUD,2021-05-31 11:45:23.168,0.7735200000000001,0.773534979398399,SPOT,0.14979398398895505,19.36523735501794
LP_1,LOST,AUDUSD,B,124627517.2452442,AUD,2021-05-31 12:41:25.422,0.7739900000000001,0.7744027483288031,SPOT,4.127483288030032,533.2734645189241
LP_1,LOST,AUDUSD,S,54115845.16987205,AUD,2021-05-31 13:20:27.880,0.77368,0.7735064245659009,SPOT,1.735754340991269,224.35042149093755
LP_1,LOST,AUDUSD,S,41455891.43154211,AUD,2021-05-31 13:41:05.688,0.7735400000000001,0.7733964664379278,SPOT,1.435335620723066,185.55415631038574
LP_1,WON,AUDUSD,S,161446744.6925119,AUD,2021-05-31 14:04:05.890,0.7732100000000001,0.7732100000000001,SPOT,-0.0,-0.0
LP_1,WON,AUDUSD,S,95983784.9251926,AUD,2021-05-31 14:08:28.111,0.7734200000000001,0.7734200000000001,SPOT,-0.0,-0.0
LP_1,LOST,AUDUSD,B,101742190.0178306,AUD,2021-05-31 18:32:24.538,0.7743800000000001,0.7745969300916014,SPOT,2.169300916012862,280.13390273673446
LP_1,LOST,AUDUSD,B,218756985.8971983,AUD,2021-05-31 20:18:42.065,0.7742500000000001,0.7748923073886121,SPOT,6.423073886120401,829.5865529377444
LP_1,LOST,AUDUSD,B,173083333.1588656,AUD,2021-06-01 07:13:41.207,0.7756700000000001,0.7758583181113945,SPOT,1.8831811139441434,242.7812231933224
LP_1,LOST,AUDUSD,S,218688951.2231573,AUD,2021-06-01 07:34:43.318,0.7750100000000001,0.7749005441065413,SPOT,1.0945589345878748,141.23158857148877
LP_1,LOST,AUDUSD,S,126714214.6301921,AUD,2021-06-01 14:28:26.888,0.7748600000000001,0.7747619350851376,SPOT,0.9806491486252789,126.55823614915462
LP_1,LOST,AUDUSD,B,50911359.11061428,AUD,2021-06-01 17:09:16.832,0.77566,0.7758698404394515,SPOT,2.098404394514919,270.5314692668104
LP_1,LOST,AUDUSD,B,19244886.61345094,AUD,2021-06-01 18:07:18.248,0.77632,0.7764739099713404,SPOT,1.5390997134034912,198.25583694910165
LP_1,WON,AUDUSD,S,59942033.65407884,AUD,2021-06-01 18:54:40.297,0.776,0.776,SPOT,-0.0,-0.0
LP_1,LOST,AUDUSD,B,140271054.8602045,AUD,2021-06-01 19:36:57.811,0.77646,0.7771439270336099,SPOT,6.839270336098657,880.8271303220039
LP_1,WON,AUDUSD,S,75485564.06982243,AUD,2021-06-01 20:06:53.799,0.77492,0.77492,SPOT,-0.0,-0.0
LP_1,LOST,AUDUSD,S,61946820.81695646,AUD,2021-06-01 20:30:06.163,0.7750600000000001,0.774756851172991,SPOT,3.0314882700910317,391.12949579267473
LP_1,LOST,AUDUSD,S,49830415.22209533,AUD,2021-06-01 20:34:32.524,0.7751100000000001,0.7750003229069958,SPOT,1.0967709300424566,141.49874598989865
LP_1,WON,AUDUSD,B,38153639.45323043,AUD,2021-06-01 21:16:01.067,0.77505,0.77505,SPOT,0.0,0.0
LP_1,WON,AUDUSD,S,208525193.5292035,AUD,2021-06-01 21:58:29.059,0.77424,0.77424,SPOT,-0.0,-0.0
LP_1,WON,AUDUSD,B,56163461.64606512,AUD,2021-06-02 07:15:41.915,0.7738400000000001,0.7738400000000001,SPOT,0.0,0.0
LP_1,WON,AUDUSD,S,39122166.71742499,AUD,2021-06-02 08:00:09.954,0.7730800000000001,0.7730800000000001,SPOT,-0.0,-0.0
LP_1,WON,AUDUSD,B,62089536.61844134,AUD,2021-06-02 08:04:25.616,0.7738200000000001,0.7738200000000001,SPOT,0.0,0.0
LP_1,LOST,AUDUSD,S,99928152.60775387,AUD,2021-06-02 08:18:02.730,0.77251,0.7723650240289772,SPOT,1.4497597102280935,187.66873053144283
LP_1,LOST,AUDUSD,S,49128197.43040018,AUD,2021-06-02 10:01:13.839,0.7720400000000001,0.771900083663071,SPOT,1.3991633692911343,181.22938828180057
LP_1,LOST,AUDUSD,S,17436816.79246947,AUD,2021-06-02 10:18:45.658,0.7723000000000001,0.7722903800361534,SPOT,0.09619963846740909,12.45625255308358
LP_1,LOST,AUDUSD,S,96732293.59323159,AUD,2021-06-02 14:03:16.094,0.77383,0.7736070593630304,SPOT,2.22940636969593,288.1002765072749
LP_1,LOST,AUDUSD,B,16175636.92620024,AUD,2021-06-02 14:45:26.354,0.7748900000000001,0.7749337706173081,SPOT,0.4377061730798104,56.48623328213809
LP_1,LOST,AUDUSD,B,39707997.61009403,AUD,2021-06-02 15:06:10.547,0.7750800000000001,0.7751399014284178,SPOT,0.5990142841771906,77.28418797769976
LP_1,LOST,AUDUSD,B,23424029.38287705,AUD,2021-06-02 17:17:08.898,0.7751100000000001,0.7751600931071202,SPOT,0.5009310712011938,64.62709437382586
LP_1,LOST,AUDUSD,B,145443599.6536631,AUD,2021-06-02 21:23:07.459,0.7760400000000001,0.7763472589832034,SPOT,3.072589832033845,395.9318890822683
LP_1,WON,AUDUSD,S,111017192.1201982,AUD,2021-06-02 21:38:04.712,0.7744300000000001,0.7744300000000001,SPOT,-0.0,-0.0
LP_1,LOST,AUDUSD,B,121262551.7626293,AUD,2021-06-03 08:59:06.282,0.7734500000000001,0.7737089476447334,SPOT,2.5894764473333165,334.7955843731043
LP_1,WON,AUDUSD,B,58778860.67610234,AUD,2021-06-03 09:09:28.859,0.7733300000000001,0.7733300000000001,SPOT,0.0,0.0
LP_1,WON,AUDUSD,B,165393016.2952747,AUD,2021-06-03 09:44:56.233,0.77383,0.77383,SPOT,0.0,0.0
LP_1,LOST,AUDUSD,S,58885362.15643398,AUD,2021-06-03 10:55:36.953,0.7723200000000001,0.772149110249383,SPOT,1.708897506170759,221.26806326017157
LP_1,LOST,AUDUSD,B,107743934.46045,AUD,2021-06-03 10:59:53.818,0.7728100000000001,0.7728954811688576,SPOT,0.8548116885753743,110.61084724262038
LP_1,LOST,AUDUSD,S,211958450.1720965,AUD,2021-06-03 11:15:44.316,0.7717200000000001,0.7716038179460047,SPOT,1.1618205399532844,150.5494920377437
LP_1,LOST,AUDUSD,B,15883920.34173012,AUD,2021-06-03 17:35:11.715,0.7652000000000001,0.7652475839793379,SPOT,0.47583979337795235,62.18502265786796
LP_1,LOST,AUDUSD,B,111331430.6247048,AUD,2021-06-03 22:03:04.290,0.7666200000000001,0.7670841324006715,SPOT,4.6413240067144645,605.4269399069501
LP_1,LOST,AUDUSD,B,15218713.81672099,AUD,2021-06-04 09:35:27.073,0.7663700000000001,0.7664801965984763,SPOT,1.1019659847621988,143.79033427225352
LP_1,LOST,AUDUSD,B,93427182.23342672,AUD,2021-06-04 11:41:32.298,0.7669300000000001,0.7671227448694632,SPOT,1.9274486946307956,251.32002850725144
LP_1,WON,AUDUSD,S,42700365.29633217,AUD,2021-06-04 11:57:59.062,0.7664000000000001,0.7664000000000001,SPOT,-0.0,-0.0
LP_1,LOST,AUDUSD,S,116153050.4410621,AUD,2021-06-04 12:32:45.488,0.76992,0.7693389544220028,SPOT,5.810455779972079,754.6830553787354
LP_1,WON,AUDUSD,S,111574105.6040861,AUD,2021-06-04 12:46:15.174,0.7697100000000001,0.7697100000000001,SPOT,-0.0,-0.0
LP_1,LOST,AUDUSD,S,24574367.69036576,AUD,2021-06-04 13:21:32.802,0.77246,0.7723527952008845,SPOT,1.0720479911552339,138.78362519159637
LP_1,LOST,AUDUSD,S,103378168.8893214,AUD,2021-06-04 13:50:15.731,0.7733700000000001,0.7729194697838969,SPOT,4.505302161031954,582.5545548743261
LP_1,LOST,AUDUSD,B,45939724.02508371,AUD,2021-06-04 17:09:47.507,0.7742800000000001,0.774295444841336,SPOT,0.15444841335865434,19.947359270355847
LP_1,WON,AUDUSD,S,18602537.84339875,AUD,2021-06-04 20:59:59.960,0.7737900000000001,0.7737900000000001,SPOT,-0.0,-0.0
LP_1,LOST,AUDUSD,B,16009890.89347422,AUD,2021-06-04 20:59:59.960,0.7740800000000001,0.7742265025023221,SPOT,1.465025023219546,189.26015698883526
LP_1,LOST,AUDUSD,S,48285077.32599974,AUD,2021-06-04 20:59:59.960,0.77366,0.7736181779027242,SPOT,0.4182209727576769,54.05746358322361
LP_1,LOST,AUDUSD,S,18535921.33382335,AUD,2021-06-04 20:59:59.960,0.7737600000000001,0.7737546752543425,SPOT,0.05324745657619978,6.881650198575784
LP_1,LOST,AUDUSD,S,44118746.0150104,AUD,2021-06-07 07:39:53.029,0.7740100000000001,0.7738353590260449,SPOT,1.7464097395514244,225.63141814080367
LP_1,LOST,AUDUSD,S,52240777.9993955,AUD,2021-06-07 07:48:12.812,0.7742500000000001,0.7741743425142227,SPOT,0.7565748577742504,97.71712725525904
LP_1,WON,AUDUSD,S,84275508.53230059,AUD,2021-06-07 09:16:32.742,0.7739800000000001,0.7739800000000001,SPOT,-0.0,-0.0
LP_1,WON,AUDUSD,S,40568466.22261219,AUD,2021-06-07 10:21:06.747,0.7747,0.7747,SPOT,-0.0,-0.0
LP_1,LOST,AUDUSD,B,164896847.0981345,AUD,2021-06-07 12:17:56.741,0.77649,0.7769910096356324,SPOT,5.010096356323768,645.223551664964
LP_1,WON,AUDUSD,B,45478088.44363317,AUD,2021-06-07 17:21:10.988,0.7765700000000001,0.7765700000000001,SPOT,0.0,0.0
LP_1,LOST,AUDUSD,S,40037652.54747123,AUD,2021-06-07 18:07:20.844,0.7761,0.7760176337294639,SPOT,0.8236627053614942,106.12842486301676
LP_1,LOST,AUDUSD,S,156575906.5153543,AUD,2021-06-07 20:01:12.043,0.7752300000000001,0.7750476652898319,SPOT,1.8233471016815272,235.20079223993127
LP_1,LOST,AUDUSD,S,119417066.2900433,AUD,2021-06-07 21:32:45.132,0.77495,0.7746145327417632,SPOT,3.3546725823685453,432.88890668669035
LP_1,WON,AUDUSD,B,22450597.01148421,AUD,2021-06-08 09:01:12.759,0.7746700000000001,0.7746700000000001,SPOT,0.0,0.0
LP_1,LOST,AUDUSD,B,15816588.75336871,AUD,2021-06-08 11:36:16.618,0.77436,0.7744472267070031,SPOT,0.872267070030075,112.64361150242763
LP_1,LOST,AUDUSD,B,24310155.83220869,AUD,2021-06-08 14:16:07.097,0.7745200000000001,0.7745242667609661,SPOT,0.04266760965987437,5.50890999062581
LP_1,LOST,AUDUSD,B,56003524.41542782,AUD,2021-06-08 14:16:54.770,0.7745900000000001,0.7746323007168375,SPOT,0.42300716837417873,54.61046080812437
LP_1,LOST,AUDUSD,B,90054164.61732239,AUD,2021-06-08 14:34:43.057,0.77461,0.7749827269697223,SPOT,3.7272696972223684,481.1801677260252
LP_1,WON,AUDUSD,S,221749712.1077031,AUD,2021-06-08 15:20:16.453,0.77249,0.77249,SPOT,-0.0,-0.0
LP_1,LOST,AUDUSD,B,231810153.9975032,AUD,2021-06-08 17:12:20.102,0.7746700000000001,0.7747929571649261,SPOT,1.229571649260519,158.72199120403607
LP_1,LOST,AUDUSD,S,112136591.5518254,AUD,2021-06-08 20:41:29.338,0.7731800000000001,0.773160446400658,SPOT,0.19553599342136962,25.289841100617494
LP_1,WON,AUDUSD,S,81737553.94527689,AUD,2021-06-08 20:50:41.887,0.7734000000000001,0.7734000000000001,SPOT,-0.0,-0.0
LP_1,LOST,AUDUSD,B,86921570.27544454,AUD,2021-06-09 11:00:53.969,0.77522,0.7756955349017823,SPOT,4.755349017823152,613.4192897271352
LP_1,WON,AUDUSD,S,218471897.6262957,AUD,2021-06-09 11:44:56.682,0.77414,0.77414,SPOT,-0.0,-0.0
LP_1,LOST,AUDUSD,B,176228526.6304389,AUD,2021-06-09 12:27:08.157,0.7758700000000001,0.7763044627630882,SPOT,4.34462763088117,559.9685038577551
LP_1,LOST,AUDUSD,B,111924766.1321424,AUD,2021-06-09 12:33:44.442,0.77551,0.7758290739735323,SPOT,3.1907397353225786,411.4376004593634
LP_1,LOST,AUDUSD,S,113232230.3717956,AUD,2021-06-09 16:52:02.663,0.7724300000000001,0.7721701892901821,SPOT,2.5981070981795362,336.3550222259537
LP_1,LOST,AUDUSD,B,15665144.67820525,AUD,2021-06-09 18:09:57.758,0.7735900000000001,0.773710057643486,SPOT,1.2005764348588244,155.1954439507064
LP_1,WON,AUDUSD,B,92635453.23628932,AUD,2021-06-09 20:24:03.616,0.77339,0.77339,SPOT,0.0,0.0
LP_1,LOST,AUDUSD,B,131944440.031657,AUD,2021-06-09 20:38:21.507,0.7737900000000001,0.7742557105024254,SPOT,4.657105024252761,601.8564499739032
LP_1,LOST,AUDUSD,B,23918403.24969962,AUD,2021-06-10 07:11:43.077,0.7740300000000001,0.7741192555138914,SPOT,0.8925551389127317,115.31273192422198
LP_1,WON,AUDUSD,S,18368362.55853996,AUD,2021-06-10 07:38:58.134,0.77302,0.77302,SPOT,-0.0,-0.0
LP_1,LOST,AUDUSD,S,43603287.72454523,AUD,2021-06-10 12:15:22.248,0.77358,0.7734074655119989,SPOT,1.7253448800114146,223.03380128896322
LP_1,WON,AUDUSD,S,44298688.12439963,AUD,2021-06-10 14:28:22.072,0.77566,0.77566,SPOT,-0.0,-0.0
LP_1,WON,AUDUSD,B,51665898.68022129,AUD,2021-06-10 16:45:51.566,0.7756400000000001,0.7756400000000001,SPOT,0.0,0.0
LP_1,WON,AUDUSD,B,119069995.8591722,AUD,2021-06-10 17:30:27.950,0.77612,0.77612,SPOT,0.0,0.0
LP_1,LOST,AUDUSD,S,88306186.7323704,AUD,2021-06-10 18:22:32.772,0.77492,0.7748036738638453,SPOT,1.1632613615475407,150.113735811086
LP_1,WON,AUDUSD,B,105593712.9422091,AUD,2021-06-10 20:32:32.893,0.7758900000000001,0.7758900000000001,SPOT,0.0,0.0
LP_1,WON,AUDUSD,B,149417334.5156014,AUD,2021-06-10 21:06:38.340,0.7761,0.7761,SPOT,0.0,0.0
LP_1,LOST,AUDUSD,S,123979079.6244051,AUD,2021-06-10 21:22:07.966,0.7748400000000001,0.774562783982761,SPOT,2.772160172390681,357.77194935604496
LP_1,LOST,AUDUSD,S,101571822.585538,AUD,2021-06-11 07:31:14.707,0.77627,0.7758540779586841,SPOT,4.1592204131590815,535.7955882823173
LP_1,LOST,AUDUSD,S,38601681.56097643,AUD,2021-06-11 09:32:55.826,0.77558,0.7755235213572823,SPOT,0.5647864271773884,72.82116959916874
LP_1,LOST,AUDUSD,S,80597015.33056796,AUD,2021-06-11 10:58:46.383,0.77471,0.7742827370907637,SPOT,4.272629092363367,551.5133523981142
LP_1,LOST,AUDUSD,B,177839791.8213159,AUD,2021-06-11 14:44:54.244,0.7705700000000001,0.7710739978661123,SPOT,5.0399786611221575,654.0585100798246
LP_1,LOST,AUDUSD,B,139457366.1556933,AUD,2021-06-11 15:10:04.539,0.7707700000000001,0.7712914937198163,SPOT,5.2149371981624615,676.587983206689
LP_1,WON,AUDUSD,B,99360455.82871884,AUD,2021-06-11 15:25:33.731,0.7697400000000001,0.7697400000000001,SPOT,0.0,0.0
LP_1,WON,AUDUSD,S,48025567.10201316,AUD,2021-06-11 18:04:27.434,0.76963,0.76963,SPOT,-0.0,-0.0
LP_1,WON,AUDUSD,S,76641120.84312364,AUD,2021-06-11 20:59:59.525,0.7704500000000001,0.7704500000000001,SPOT,-0.0,-0.0
LP_1,LOST,AUDUSD,B,119226823.8868564,AUD,2021-06-14 08:18:22.446,0.7716000000000001,0.7716635138169656,SPOT,0.635138169655658,82.31443359973944
LP_1,LOST,AUDUSD,B,24486870.07650733,AUD,2021-06-14 08:48:05.053,0.77119,0.7712831924063877,SPOT,0.9319240638760995,120.84234285669737
LP_1,LOST,AUDUSD,S,144251027.35986,AUD,2021-06-14 11:18:57.983,0.7709300000000001,0.7705481407337481,SPOT,3.8185926625200484,495.32287789033626
LP_1,LOST,AUDUSD,S,186438005.5165384,AUD,2021-06-14 11:49:35.573,0.7704500000000001,0.7697078097338659,SPOT,7.421902661342017,963.3204830088449
LP_1,WON,AUDUSD,S,56299673.85320924,AUD,2021-06-14 12:13:25.443,0.77151,0.77151,SPOT,-0.0,-0.0
LP_1,LOST,AUDUSD,B,21393961.75509319,AUD,2021-06-14 14:14:03.024,0.77209,0.7722078546006306,SPOT,1.1785460063051811,152.64360454159132
LP_1,LOST,AUDUSD,B,38401288.73707727,AUD,2021-06-14 18:03:03.183,0.77102,0.7711034952447727,SPOT,0.834952447726911,108.29193117256608
LP_1,LOST,AUDUSD,B,55352202.19171606,AUD,2021-06-14 19:39:20.075,0.7711800000000001,0.7714105755831963,SPOT,2.3057558319616867,298.9906159343025
LP_1,LOST,AUDUSD,S,23738193.87052208,AUD,2021-06-14 22:17:52.238,0.77085,0.7707286429918698,SPOT,1.2135700813020733,157.43271470480823
LP_1,LOST,AUDUSD,B,152720098.849386,AUD,2021-06-15 07:02:37.594,0.77102,0.7711913326209571,SPOT,1.7133262095703206,222.21553391221784
LP_1,LOST,AUDUSD,B,101206874.4981661,AUD,2021-06-15 08:03:02.785,0.7709300000000001,0.7709525147208268,SPOT,0.22514720826705137,29.204624060197304
LP_1,WON,AUDUSD,B,139566349.5466579,AUD,2021-06-15 08:21:43.124,0.7700800000000001,0.7700800000000001,SPOT,0.0,0.0
LP_1,WON,AUDUSD,S,18120479.3904908,AUD,2021-06-15 08:58:27.642,0.76905,0.76905,SPOT,-0.0,-0.0
LP_1,LOST,AUDUSD,S,15930093.49890053,AUD,2021-06-15 09:03:24.668,0.76878,0.7687277450133477,SPOT,0.5225498665228923,67.9713138378446
LP_1,WON,AUDUSD,B,18787793.23538765,AUD,2021-06-15 09:33:21.498,0.7691600000000001,0.7691600000000001,SPOT,0.0,0.0
LP_1,LOST,AUDUSD,B,22607052.67312005,AUD,2021-06-15 10:51:56.398,0.76956,0.7697195365463017,SPOT,1.5953654630163072,207.30878203334413
LP_1,LOST,AUDUSD,S,18992822.46595249,AUD,2021-06-15 13:36:10.973,0.7689900000000001,0.7688968750127464,SPOT,0.9312498725366769,121.10038785118071
LP_1,LOST,AUDUSD,S,179067674.2559299,AUD,2021-06-15 16:33:56.378,0.76756,0.7667830603173532,SPOT,7.769396826468045,1012.220129562258
LP_1,LOST,AUDUSD,S,57688181.23615347,AUD,2021-06-15 17:09:45.943,0.76785,0.7676322177501365,SPOT,2.1778224986357397,283.62603355291947
LP_1,WON,AUDUSD,B,44662757.85816833,AUD,2021-06-16 09:13:42.782,0.77049,0.77049,SPOT,0.0,0.0
LP_1,WON,AUDUSD,S,122002726.199571,AUD,2021-06-16 10:01:09.259,0.7701600000000001,0.7701600000000001,SPOT,-0.0,-0.0
LP_1,LOST,AUDUSD,S,23429879.09680232,AUD,2021-06-16 14:48:17.888,0.7701500000000001,0.7700008822702451,SPOT,1.4911772975501059,193.6216707849603
LP_1,LOST,AUDUSD,S,117114079.6970576,AUD,2021-06-16 15:47:27.409,0.7701500000000001,0.7699954039217345,SPOT,1.5459607826562305,200.73502339235105
LP_1,LOST,AUDUSD,B,46284387.49932684,AUD,2021-06-16 18:35:28.582,0.7632000000000001,0.7632776710423436,SPOT,0.7767104234346345,101.770233678522
LP_1,LOST,AUDUSD,S,38896561.72250398,AUD,2021-06-16 19:02:56.885,0.7622700000000001,0.7621471621214644,SPOT,1.2283787853573092,161.14746551187943
LP_1,LOST,AUDUSD,S,187628048.2392758,AUD,2021-06-16 19:29:54.060,0.7622500000000001,0.7618882261880902,SPOT,3.6177381190993785,474.6130690849171
LP_1,LOST,AUDUSD,S,86349864.50197175,AUD,2021-06-16 20:20:20.837,0.7605700000000001,0.7601887292658078,SPOT,3.8127073419225166,501.29604663906593
LP_1,LOST,AUDUSD,S,57404500.0015758,AUD,2021-06-16 21:36:39.900,0.7610100000000001,0.7608747590144778,SPOT,1.3524098552231134,177.71249460885042
LP_1,WON,AUDUSD,B,117561226.0005437,AUD,2021-06-16 22:01:15.460,0.76168,0.76168,SPOT,0.0,0.0
LP_1,LOST,AUDUSD,S,20555271.52726427,AUD,2021-06-17 07:16:16.123,0.7614200000000001,0.7612794400573344,SPOT,1.4055994266570782,184.60237801176672
LP_1,LOST,AUDUSD,B,88623669.54563186,AUD,2021-06-17 08:14:35.441,0.76243,0.7627457845905228,SPOT,3.1578459052272745,414.1817485181498
LP_1,LOST,AUDUSD,S,242177811.9634837,AUD,2021-06-17 08:20:06.936,0.7603300000000001,0.7601060669358172,SPOT,2.239330641828907,294.52088459336335
LP_1,WON,AUDUSD,B,112639040.1623212,AUD,2021-06-17 08:53:39.402,0.75999,0.75999,SPOT,0.0,0.0
LP_1,LOST,AUDUSD,B,56908736.20915227,AUD,2021-06-17 12:28:37.469,0.7573000000000001,0.7576290742814147,SPOT,3.290742814145986,434.5362226523264
LP_1,LOST,AUDUSD,B,141854326.7995119,AUD,2021-06-17 13:05:21.583,0.7568300000000001,0.7574236869901078,SPOT,5.936869901076447,784.4390287219394
LP_1,LOST,AUDUSD,B,87758638.96589726,AUD,2021-06-17 14:31:19.090,0.7571100000000001,0.7575018213811306,SPOT,3.9182138113058596,517.5223958613362
LP_1,LOST,AUDUSD,S,58804712.13022247,AUD,2021-06-17 14:59:54.188,0.7566200000000001,0.7563732675169786,SPOT,2.467324830214279,326.0982831823078
LP_1,LOST,AUDUSD,B,54654770.12912743,AUD,2021-06-17 16:37:17.818,0.7550300000000001,0.7552505770326922,SPOT,2.2057703269207085,292.1434018410274
LP_1,LOST,AUDUSD,B,165544034.0284258,AUD,2021-06-17 20:41:02.020,0.75597,0.7566280799313355,SPOT,6.580799313354868,870.5106437232324
LP_1,LOST,AUDUSD,B,91591332.03793317,AUD,2021-06-17 20:59:32.708,0.7556600000000001,0.7560361487963403,SPOT,3.7614879634018106,497.77518505700334
LP_1,WON,AUDUSD,S,85082582.2679326,AUD,2021-06-18 11:17:55.319,0.7526600000000001,0.7526600000000001,SPOT,-0.0,-0.0
LP_1,LOST,AUDUSD,B,106717237.9465774,AUD,2021-06-18 11:32:35.285,0.7534900000000001,0.753979647022349,SPOT,4.896470223488825,649.8387800089045
LP_1,LOST,AUDUSD,S,24692734.61028934,AUD,2021-06-18 12:17:00.667,0.75109,0.750939631758969,SPOT,1.5036824103098478,200.2000306634555
LP_1,LOST,AUDUSD,S,43901394.15627345,AUD,2021-06-18 12:19:54.091,0.7509,0.7508489162305588,SPOT,0.5108376944118476,68.0300565204517
LP_1,LOST,AUDUSD,B,168123825.523071,AUD,2021-06-18 12:59:06.518,0.7517600000000001,0.7518500791699034,SPOT,0.9007916990333431,119.8243720115233
LP_1,LOST,AUDUSD,B,62148874.48586524,AUD,2021-06-18 13:00:06.217,0.7513000000000001,0.7515988549430737,SPOT,2.9885494307357874,397.7837655710914
LP_1,WON,AUDUSD,B,103206446.2197013,AUD,2021-06-18 15:33:20.397,0.74958,0.74958,SPOT,0.0,0.0
LP_1,LOST,AUDUSD,B,95675318.44368204,AUD,2021-06-18 16:15:44.184,0.7507100000000001,0.7511449863371396,SPOT,4.349863371394536,579.433252706707
LP_1,LOST,AUDUSD,B,121150387.5092603,AUD,2021-06-18 17:33:53.120,0.7503900000000001,0.7509554638446432,SPOT,5.65463844643066,753.559941687687
LP_1,WON,AUDUSD,B,22572410.34414619,AUD,2021-06-18 20:59:59.812,0.7480000000000001,0.7480000000000001,SPOT,0.0,0.0
LP_1,LOST,AUDUSD,B,16301894.04822886,AUD,2021-06-21 07:03:26.552,0.74948,0.7495592025450157,SPOT,0.7920254501569968,105.67666250693719
LP_1,LOST,AUDUSD,B,103971725.0387184,AUD,2021-06-21 09:44:35.017,0.7511500000000001,0.7514041491498132,SPOT,2.541491498131432,338.346734757522
LP_1,WON,AUDUSD,S,57556533.88914652,AUD,2021-06-21 10:43:13.295,0.7511300000000001,0.7511300000000001,SPOT,-0.0,-0.0
LP_1,LOST,AUDUSD,B,40669935.46439335,AUD,2021-06-21 13:05:19.519,0.7512700000000001,0.7512736200144241,SPOT,0.03620014423999507,4.818526527117228
LP_1,WON,AUDUSD,B,103875906.4278565,AUD,2021-06-21 13:51:07.213,0.7514500000000001,0.7514500000000001,SPOT,0.0,0.0
